,publishedAt,title,tags,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
357,2021-06-18,iPhone12「小米價」 蘋果手機登618銷售榜首｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,2210,8,0,0,5
358,2021-06-18,周興哲「怎麼了」解鎖破億! 擁4首破億歌曲 超越周杰倫.鄧紫棋｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,3779,31,3,0,10
359,2021-06-18,太久沒聚難受? 高雄兩起移工群聚 各面臨30萬起跳罰則｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,1586,9,0,0,4
360,2021-06-18,南韓打輝瑞猝死高過AZ 日本停止統計猝死數 ｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,2635,13,5,0,40
361,2021-06-18,不捐了?台打AZ頻傳死亡 謝長廷:日憂形象｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,10874,22,6,0,47
362,2021-06-18,24萬劑莫德納到 周日再一批  總統火速接見郭台銘.劉德音【TVBS新聞精華】20210618,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,6947,34,16,0,19
363,2021-06-18,相聲瓦舍酸打得到疫苗最好！　宋少卿「有原廠授權書嗎」網笑翻｜TVBS新聞 ｜網友熱搜,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,52740,918,63,0,135
364,2021-06-18,新北再增5例打AZ後死亡 全台41例! 死因待釐清(截至6月18日16:40)｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,1675,12,2,0,7
365,2021-06-18,【24萬劑莫德納疫苗抵達 桃園機場最新現場 LIVE】,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,13262,129,7,0,6
366,2021-06-18,吳宗憲捐快篩引爭議  賈永婕網路聲量飆升【TVBS新聞精華】20210618,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,4428,27,3,0,16
367,2021-06-18,【台北市今增71本土 多起長者接種猝逝 柯文哲說明LIVE】,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,13411,109,8,0,10
368,2021-06-18,郭台銘.劉德音會面蔡總統 抵達總統府最新畫面曝光｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,70924,692,28,0,347
369,2021-06-18,禮儀師曝確診者病逝即火化！　即時影像「遙祭」彌補親人遺憾｜TVBS新聞 ｜網友熱搜,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,1791,12,1,0,1
370,2021-06-18,高雄市今本土再+0 移工宿舍降載 陳其邁說明LIVE,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,1473,9,4,0,0
371,2021-06-18,郭董.台積電各買500萬劑BNT 陳時中:以買到疫苗為最高原則｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,2074,7,4,0,27
372,2021-06-18,台中市今增2本土 長者接種後6死 盧秀燕說明LIVE,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,8786,66,5,0,5
373,2021-06-18,授權買疫苗! 總統會見郭台銘.劉德音｜TVBS新聞,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,40765,362,17,0,189
374,2021-06-18,桃園市今增6本土 追食品廠群聚案 鄭文燦說明LIVE桃園市,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,1525,17,3,0,0
375,2021-06-18,疫情再增21死本土+187  疑似接種猝死35長者【TVBS新聞精華】20210618,"['TVBS', 'TVBS新聞', 'LIVE', '新聞直播', '直播', '現場', '國際', '娛樂', '政治', '時事', 'NEWS', '直擊', '體育', '焦點', '十點不一樣', '專題', '24H直播', '24小時直播', '趙少康', '少康', '文茜', '文茜世界週報', '陳文茜', '55台', '56台', '55', '56', 'NEWS LIVE', '最新', 'Taiwan News', 'Taiwan', '即時', '即時新聞', '媒體', '新聞媒體', '蔡英文', '蘇貞昌', '國民黨', '民進黨', '時代力量', '藍營', '綠營', '台灣政治', '天氣', '颱風', '地震', '災害', '社會新聞', '台灣', '誰來Feat.趙少康', '誰來Feat', '新聞', '陳時中', '江啟臣', '韓國瑜', '韓粉', '朱立倫', '蔣萬安', '柯文哲', '國民大會', '新聞大白話', '主播', '記者', '中天', '中天新聞', '中天電視', '東森', '東森新聞', '三立', '三立新聞', '民視', '民視新聞', '年代', '年代新聞', '張雅琴', '觀點', '全球視野', '寰宇', '壹電視', 'ettoday', '疫苗', '疫情', '確診', '乾旱', '缺水', '防疫', 'AZ', 'BNT', '輝瑞', '莫德納', '捐疫苗', '日本', '美國', '淹水', '三級', '梅雨', '焦點新聞', '新冠肺炎', '侯友宜', '郭台銘', '印度', '拜登', 'G7', '民眾黨', '高端', '指揮中心']",TVBS NEWS,4816,28,3,0,12
